no,name,address,review_star,review_text,gu
2036,청평매운탕,서울 중랑구 공릉로 46,4.5,    중랑구 소주   티어 매운탕 집 메기 탕  요즘 같이 쌀쌀한 날씨 향 미나리 칼칼한 국물 같이 소주 무한정 처음 간이 때문 국물 좀 이 땐 육수 더 달라 한 담 라면 최고 ,중랑구
2037,오늘그릴,서울 중랑구 봉화산로54길 5,4.2,    음식 다 맛있고 분위기 좋아요  베리 굿 ,중랑구
2038,면동떡볶이,서울 중랑구 면목로57길 33,3.4,    짜장 떡  단촐 짜장 떡볶이 스멀스멀 맛 ,중랑구
2039,한도니 신내점,서울 중랑구 봉화산로54길 32 A동 1층,3.8,장점 맛 무료 아이스크림 단점 양  진짜 여기 고기 신선하고 맛있어요 유명 고기 집 못  삼겹살 특수 부위 갈매기살 등 고기 다양하게 있어서 좋아요 직원 분들 고기 직접 다 친절하십니다 라면 햄 도시락 같이 여기 오 세용 ,중랑구
2040,커피스터프,서울 중랑구 망우로42길 10,3.9,오랜 만 직원 버벅거리 음료 오래 너무 달 정말 다시 안 생각  케이크 좋아해서 전국 곳곳 정도 요 이 돈 그냥 스벅 더 조각 케이크   개 빵 퍼석 크림 느끼해요 케이크 가격 재 방문 의사 없습니다  카카오 맵 월요일 있네요 월요일 ,중랑구
2041,먹고을전주콩나물국밥 묵동본점,서울 중랑구 중랑역로 268,2.7,별 점   점도 아까 움 해돋이 보고 뜨끈한 국물 일부러 불친절해서 그냥 아침 시간 테이블 널 도 날 입구 쪽 안쪽 자리 그랬더니 두 명 이 거기 안된다고 회전 빠른 국밥집 그렇게 대응 일인 직원 사장 하나 같이 융통성 물론 힘들고 정말 불친절함 절대 재 방문 예정 없음 다른 글 이미 불친절하다는 글 많은데 리뷰 보고 바 있기를  빈 자리 많은데도 굳이 문 앞 좁은 자리 강요 사람 많지도 오래 자리 차지 메뉴 아닌데 아침 기분 상함 절대 다시  굴밥 맛있지만 여전히 불친절함 ,중랑구
2042,브라더야끼,서울 중랑구 공릉로 38 1층,4.7,고기 진짜 예술 입니다 충분히 합리 적 가격 직원 들 친절한 서비스 고기 질 설명 전혀 비싸다고 안 엄청 친절하시고 질 좋은 고기 직접 반찬 들 설명 완벽합니다 진짜 너무 맛있어서 이번 카카오 리뷰 제 체인 양고기 집 일반 양고기 집중 제일 탑 입니다 꼭 가세 진짜 너무 맛있어요    맛있고 데이트 코스 좋아요 가성 그 닥 위치 중랑 가격 청담 수준  분위기 고급스럽고 맛있었어요 ,중랑구
2043,캠프X그릴,서울 중랑구 동일로 929 2층,4.8,분위기 좋고 고기 맛있다 의자 불편하지만 감성 위해 친절하 심 가격 좀 비싼듯 그리고 조금 어려워용  분위기 맛집  캠프 좋은데 고 기 먹기 테이블 의자 낮고 너무 불편하긴    실내 캠핑 분위기 땐 만 곳 갓 같아여    메뉴 맛있었어요 ,중랑구
2044,황해칼국수,서울 중랑구 숙선옹주로 3 1층,4.2,양좀 양 너무 많아서 전 남자 대식 배부르게 기분 너무 좋잖아요 열무 맛있고 와이프 칼제비 칼제비 미치고 김치 맛있고 항상 사람 들 문 전 성 시인 이유 있었네요 친절하시고 좋습니다 배부르게 기분 좋게 잘 또 만두 맛집 얘기 배불러서 만두 못 짜증나요  육수 면도 좋은데 제 입 만두 맛 음 그리고 다 친절하시던데  맛있어서 자주 끝 무렵 가면 국물 쓴맛 날때 있어요 열무 비빔밥 해 꿀맛 ,중랑구
2045,미니특공대테마파크 면목역점,서울 중랑구 겸재로 164,4.8,아이 들 함께 좋아요  놀 거리 많아요 직원 분 계속 정리 깨끗하게 유지 것 같아요 컨텐츠 진 다양해요 이 것 저 것 많네요  왠만한 키즈 카페 훨씬 놀 거리 많고 퀄리티 좋다 ,중랑구
2046,홍어천국,서울 중랑구 면목로 421,4.2,맛 잘 짱  삼 합 진짜 끝내줍니다  맛 친절한 삼촌 좋았어요 담 또 맛 곳 입니다 ,중랑구
2047,고기를품다 중화점,서울 중랑구 중랑역로 23 1층,4.3,주차 쫌 어렵지만 맛있어요  괜찮아요        이 이렇게 작다니   밑 반찬 별루   밑 반찬 그냥 보고 있음   가격   지저분하고 좁아서 코로나 걱정 많이    점 아쉽네요 ,중랑구
2048,우림닭한마리,서울 중랑구 용마산로115길 26,4.8,  인분 가격 닭 한 마리  만  천원 움 카카오 맵     평점 아닌 거 같아요 밸런스 위해   점  매일 것 같아요 에피타이저 똥집 적당히 매콤 진한 국물 닭 말 없고 모든 직원 분 다 친절하시고 그나마 하나 단점 있다면 원형 테이블 좀 작아서 찬 그릇 술 한두 병 둘 곳 없다는게 단점 라면 단점 입니다 그 외 다 좋아요     ,중랑구
2049,통큰소무한리필 사가정점,서울 중랑구 면목로 352 1층,2.6,  시 까지 영업 기재 근데   시 도 기전 한참 식사 중 손님 말 없이 마감 중간 그럼 두 시간 시간 제한 왜 있는것이며 손님 방문 시   금일 사정 있어   시 에 마감 괜찮으 신지   상식 적 행동 아닐까 요 사전 한마디 안내 없이 이 직원 분 사장 이 한 마디네    사장 님 퇴근 없으시고 네이버 리뷰 결제 시 영수증 안      고 기 맛 음식 구성 괜찮아서 재 방문 사람 입니다 그런데 요즘 코로나 감염 자      명 돌파 있는 상황 입구 온도 체크 안 손님 리필바 이용 때 마스크 착용 하 위생 장갑 사용 하 주의 안주 곳 입니다 다 맨손 공용 집게 사용 저 고 기리 곳 근처 사람 들 리필 때 마스크 착용 안 저희 자리 쪽지 직원 도 좀 주의 좀 주 그렇게 적극 적 사람 때 신경 불편했습니다 그 더한건 나중 때 사장 님 손님 들 마스크 좀 주의 좀 야할거 같다 뭐 자기 어떻게 없는거다 무책임하게 답 황당하더군요 방역 좀 신경 좀 쓰시 사장 님 전 코로나 여기 절대 방문 안 같습니다 ,중랑구
2050,묵동할머니떡볶이,서울 중랑구 공릉로12가길 14,3,    할머니 소소하게 때 진짜 좋았는데 아드님 할머니 수다 많으 신건 똑같은 뎈     맛 양은 다소 다운 그레이드 한마디 예전 인심 넘치는 동네 떡볶이    아니게 그래도 그 맛 그리워서 가끔 이런 떡볶이 묵동 거의 유일하기도  음식물 쓰레기 돈 아들 사장 손님 호구 취급 어휴      ,중랑구
2051,한참치 묵동본점,서울 중랑구 공릉로 32 공감대아파트 상가 1층,3.3,    저 이집 좋아요 여러 번 아이 첨 아이 참치 맛있고 깔끔하다네요  부모님 모시 돈 착잡하네요 음식 퀄리티 말 것 없고 서비스 그렇습니다 ,중랑구
2052,향촌칼국수,서울 중랑구 면목로55길 10,3.8,혼밥 가능 밥 칼칼한 국물 양념장 좀 더 걸죽 해지 편 고추 추가 깔끔한 국물 맛 선호  가게 깔끔하고 칼국수 맛 김치 예술  닭칼국수 닭고기 닭맛   도 없는 그냥 맹물 느낌 지금 거중 칼국수 국물 안 처음 그나마 친절해서   점 ,중랑구
2053,카페브릭,서울 중랑구 신내역로1길 127-11,3.9,    신내동 유일 무 이 라떼 맛집 아아  평안 좋아서 별 기대 안 파니니 샌드위치 완전 맛있어요 라떼 약간 산미 있는 편 조용한 분위기 좋았어요 ,중랑구
2054,동해루,서울 중랑구 면목천로23길 44,3.1,노포 맛 친절하시고 강한 짜장 맛 원하시면 실망하실수도 면발 평균 이상 매우 좋습니다 아주 옛날 짜장 맛 그대로 탕수육 순한 맛 입니다  역시 이제 생활 달인 은 야하겠다      개 작은 조각 탕수육 등장 두 눈 의심 간짜장 달인 명판 무색 정도 평범한 맛 서운함 망 가득했다 위생 민감한 사람 라면 특히 더 더욱 방문  위생 청결 민감하시면 ,중랑구
2055,왕대박대게파티 신내동본점,서울 중랑구 봉화산로 234,5,    가격 맛 최고  구리 농수산 시장 있는데 맛있네요 라면 저희 기대했는데 그냥 라면   인   키로 정도 좋아요 킹크랩 랍스타 없네요 시기 아니라서 그런 비싸서 안 친절하시고 깨끗하고 방역 철저히 같아요 방 우리 ,중랑구
2056,옛날할머니분식,서울 중랑구 중화동 73-3,4.3,가성 비 최고  맛 있으나 가격     원 으로     ,중랑구
2057,흥부골 숯불돼지왕갈비,서울 중랑구 면목로 341,3.3,가격 가격 남자 알바생 상당히 불친절하네요 여러 번 지점 앞 안 것 같습니다      좋고 반찬 다 맛있어요 오이 양파 절임 최애 반찬   냉면 일반 적 맛 아니에요 여기 꼭 물냉 ,중랑구
2058,뱃놈과백정 사가정점,서울 중랑구 면목로 348,3.4,키조개 가리비 오 굿 맛있어요  점수 낮아 걱정 너무 좋은 장소 가리비 전복 작은것이 아니었고 조개류 다양하지 해감 싱싱하였음 조개 구이 중 강추  고기 스티로폼 용기 재활용 것 같음 고기 불판 테이블 지저분해서 일회용 용기 쓰레기통 아주머니 쓰레기통 부엌 가지     조개 신선했는데 정육 트 레이 재활용 거 보고 더 이상 못 듯 ,중랑구
2059,한동길감자탕 신내본점,서울 중랑구 신내로 225,4.2,    맛있음 평범하게  그저 맛 서비스 갑   ,중랑구
2060,유정역,서울 중랑구 신내로 193 1층,3.6,저녁 일반 등심 기름 많지 부드러웠어요 고기 소스 반찬 들 끼리 간 조화 좋아요 미역국 간이 세지 고기 무생채 먹기 좋았어요 무생채 특히 맛있어서 몇 번 리필    국수 삼삼해서 무생채 마무리 먹기 좋았습니다 얼마 전 가성 비도 좋은 쇼트트랙 선수 들      최근 돼지갈비 중 최악 양념 고기 따로 너무 맛 남 무 채도 이 맛 저 맛 아니고 미역국 기대했는데 꽝  맛 평범했지만   한우국밥 이 그저 고사리 달걀 안 육개장   점 간이 꽤 편 ,중랑구
2061,먹거리집,서울 중랑구 면목로91길 8,3.2,손님 들 반찬 들 재활용 고 기류 들 주방 몰래 주문 다시 다른 손님 들     수육 중       술국    맛 괜찮았음 가성 비 상당히 좋음 두 번은 말 체크 순 댓 국   분 넘게 안 옆 테이블 먼저 언제 안되겠어서 주방 주문 안 때 이런 식임 장사 어떻게 의문 정도 머릿 고기    손질 제대로 안된 원래 그런 건 털 그대로 먹기 거북함 순 댓 국     은 고깃집 액젓 같은 맛 그냥 해산물 별로 안 좋아하는 나 너 무안 비린 맛 너무 쎔   분 은 더 된거 같은데 아직도 입 향 맴도 느낌  순 대 국밥 순대   개 좀 그렇지만 맛 진짜 맛있습니다 맛집 분위기 정겹고 진짜 맛있습니다 ,중랑구
2062,에헴,서울 중랑구 망우로48길 27-12,3.7,명란 치즈 감자  야끼소바 명란 치즈 감자 맛있음  명치 감 맛있어요 분위기 좋구 근데 자리 좀 좁음 겨울 믄 힘들어요 ,중랑구
2063,착한낙지 신내점,서울 중랑구 용마산로125길 108-19,2.3,낙지 볶음 매운 맛 파전 같이 연포탕 오늘 시원해  직원 분 너무 불친절해요 말투 때문 기분 나쁜 채  너무 너무 맛있어요 때 항상 만족해요 ,중랑구
2064,찡어찡어,서울 중랑구 면목로 454 1층,4.2,땐 뭔가 아쉽다고 생각 매우 맛있었던 집 입니다  후 맛있으니까 사람 들 가지 웨이 팅 너무 길어     옛날 와이프 연애 때 많이 그때 그 맛 그 느낌 없어서 아쉽네요   가격 거진 두 배 가까이   추억 속 ,중랑구
2065,라떼플로라,서울 중랑구 동일로156길 7 103호,3.4,꽃 가득한 넓은 인테리어 멋졌어요 그런데 조금 어수선했고 음식 그냥 그랬어요 조개 다 깜짝 놀래서 별 점 하나  넓고 테이블 많고 인테리어 특이해요 단점 주문 때 불친절하고 테이블 너무 더러워요 누가 간 말라 물티슈 물티슈 새까맣게  불친절해요 말투 퉁 명 스럽고 제 주문 제 카드 내 밀고 있는데도 직원 들 끼리 사담 뭔가    ,중랑구
2066,태능가든,서울 중랑구 신내로14길 13,2.6,        최고 입니다 ,중랑구
2067,왕십리불곱창,서울 중랑구 상봉로 102,4.5,상봉 몇 없는 맛있는 막창 집 바 선생님 벽 타고 뒤 못 있어요 다행히 사장 님 주심      소금 막창 맛집 ,중랑구
2068,카페252,서울 중랑구 망우로 252 1층,3.6,이 동네 여기 분위기 좋은 곳 없음 브런치 수 있고 영수증 있으면 커피  천원 내고 리필 주말 애기 들 어르신 들 많이 계신 편이 어도 분위기 좋음  망고 스무디 꿀맛  구조도 넓고 음료 식사 수 있어서 좋습니다 특히 주차공간 마음 다만 빵 그다지 퀄러티 높지 그다지 몇 번 무난 커피 잠시 가기 좋습니다 미팅 깔끔하구요 ,중랑구
2069,대박왕곱창,서울 중랑구 답십리로 367,4.6,        노 마스크 대 환 장 파티 서빙 직원 코스 사장 님 처음 끝 노 마스크 침 튀어 설명 단체 손님 입장 손님 대부분 노 마스크 함         양념 맛있음 볶음밥 오 돌뼈 고기 친절하고 좋았음  이 동네 이사 주 최소 번은 곳 너무 좋아요  야채 곱창 막창 포장 이제 다른 가게 못 진짜 맛있었어요 ,중랑구
2070,임현숙의이화김치찌개,서울 중랑구 중랑천로 188,3.3,정말 다시 곳 맛 밍밍 그 자체 사리 서비스 계산 하 너무 맛 없어서 고기만 대충 거 싫어해서 그냥 간 어머니 평생    세 이렇게 맛없는 김치찌개 처음 왜 검색 맛집 알 수가 없는 집  김치찌개  김치찌개 진짜   인 이상 옛날 김치찌개 맛 너무 좋음   인 뚝배기 김치찌개 맛 좀 다름 평범하는 말 이해 꼭   인 이상 김치찌개 함 근데 좀 비싸서 별 네 개 ,중랑구
2071,샤브숲,서울 중랑구 사가정로51길 21,3.8,    몇 년 전 방문 올 수록 만족도  시   분 에 입장  시   분 채소 바 정리 함 당연히 빈 바 안 줌  면목동 사가정역 근처 샤브숲 서 울 지인 들 저녁식사 소고기 샤브샤브 전문점 샐러드 뷔페 겸 허리띠 풀 야채 소고기 샤브 월남쌈 특별해요 볶음밥 탄수화물 충전 아포 카토 마무리   샤브숲  샤브샤브  월남쌈 ,중랑구
2072,태릉설렁탕전문점,서울 중랑구 공릉로 65,3,설렁탕 딱임 나 칭찬 임 나 냄새 나 설렁탕 좋음 너무 맑고 개운한 맛 좀 나야 맛있음 개인 취향 임 그리고 무엇 언제 수 있어서 좋음 연중 무 휴   시간 인곳 요즘 너무 보기 드물어서         사장 님 열심히 논 사업 장 기본 안된 종업원 들 가게 가위 김치 양념 굳어있는걸 손님 상 내 오 질 위생 개념 최악 ,중랑구
2073,개인공간,서울 중랑구 송림길 12 1층,4.6,완전 커피 맛집 디저트 맛집 커피 맛있는 카페 오래간만    담 다른 커피 종류  커피 맛 자주 우리 강쥐 같이 방문 때 매장 강아지 매번 바로 후기 보고 의아 강아지 의자  테린느 맛집 매장 좁은 편이 주인 강아지 자브종 같은데 너무 예뻐요 어느 비싸고 유명한 집 테린느 맛있고 비싼 편도 아니에요 이 집 분위기 좋아해요 맛 분위기 다 수준 있는 카페 생각 곳 ,중랑구
2087,강금옥쭈꾸미,서울 중랑구 봉우재로33길 69,2.7,최고 화덕 피자 맛집   로 제 파스타 소스 좀 묽어서 별로 이 베리 코 목살 흑임자 티라미수      맛있었어요  소주 및 맥주     원 ,중랑구
2088,이가네바지락칼국수,서울 중랑구 겸재로 218,4.1,불친절해서 깜짝 내 내 돈 못 거마 눈치 쌈무 리필 무서워서   번은 못 한번 리필 오지 달라 말 하 위아래 훓어보 그냥 줄 생각 안 같아서 말 눈 안마 주지 네 다른 직원 분 달라 말 불친절 때문 안  직원 들 무섭지만 맛 있다      바지락 칼국수      일부러 멀리 집 김치 고추 칼국수 다 마음 집 그런데 오늘 살짝 양 느낌 내 수영 배고팠기 때문 ,중랑구
2089,능이마을 망우직영점,서울 중랑구 용마산로115길 42,3.2,바지락 칼국수  맛 나쁘지 주문 후 조리 시간 다른 칼국수 집 꽤 그렇다고 맛 특별한 건 아니다  원래 다른 음식점 거기 날 문 능이 마을 음식 생각 괜찬 맛있게 처음 오리 로스 주문 안된다 시간  시 몇 분 이해 좀 안 없다고하니 능이 오리 백숙 주문 맛있어서 모두 만족했어요 김치 종류 맛있어요 불친절 거의 못 능이 백숙 좋아하고 근처 사시 능이 오리 백숙 한 마리       원 ,중랑구
2090,카페소고 망우점,서울 중랑구 신내로1길 15,4.4,음식 평범하나 불친절해서 두 번 다시 안감  매우 매우 불친절  사장 님 친절하고 맛있어요 ,중랑구
2091,감자바우묵동영양족발,서울 중랑구 동일로 946,3.1,        그냥 별로 맛 없음 족발 고기 맹맹하고 흔한 김치 없고 ,중랑구
2092,다시사랑받개,서울 중랑구 용마산로139나길 83,4.2,위생 그닥 친절하지 고기 무난 하 친절 많이 아쉬움  갠 적 별로 족발 마름 촉촉함이 없다는건 논 오래됨 얇게 이유 살코기 퍽퍽 앞다리 아닌 뒷다리 족발  아이 들 다 너무 착하고 예뻐요    카페 깨끗하니 냄새 안나 자주 방문 ,중랑구
2093,최진사댁무한숯불갈비 상봉점,서울 중랑구 망우로 326,4.5,        항상 맛있고 친절하세요 셀프 바 종류 다양하고 항상 넉넉하게 돼지갈비 너무 맛있고 퀄리티 좋습니다    여기 후 다른 고깃집 거의 안 가게 예전 명 진사 땐 비계 많고 질겨 한번 안 고기 정말 좋아요 사이드 메뉴 다 맛있는데 특히 된장찌개 기    ,중랑구
2094,독도게찜,서울 중랑구 망우로 458,3.3,    생 고기랑 껍데기 맛있어요 셀프 바 엄청 깔끔하고 사장 님 친절하세요 불도 쎄고 좋아요  주차 가능 맛있고 친절해요 ,중랑구
2095,벌교꼬막포차,서울 중랑구 봉우재로33길 41,2,    너무 좋아요 가성 비 짱 이 염  여기 최악 요 주문 다음 우와 이런 대접 처음 장사 안 ,중랑구
2096,저수지민물매운탕 본점,서울 중랑구 면목로 241 1층,5,이런 수산물 가격 이면 다른 곳 상 다리 휘 어 짐 모든 메뉴 너무나 소박하고 너무나 바가지 느낌 재 방문 의사 없음     꼬막 비빔밥 주 방바닥 맛 없고 위생 극혐     ,중랑구
2097,상봉갈비,서울 중랑구 봉우재로 111 1층 103,3.4,상당한 내공 맛집 매운탕 국물 굿 냄새 거의 없음 수제비 정말 맛남둘 소자 배부름         호,중랑구
2098,빛나는바다 묵동점,서울 중랑구 중랑역로 249,3.7,   호    호 가족 모임 ,중랑구
2099,홍어본가,서울 중랑구 동일로 867,3.6,올 겨울 첫 대 방어 가족 들 처음 방문 금요일 저녁 인지 예약 많고 인기 맛집 것 같았습니다 맛있고 짐 요리 들 메인 대 방어 회 역시 아주 두툼 싱싱 마무리 탕 깔끔한 맛 바쁘고 정신 없는 와중 친절하신 응대 태릉 인근 가장 괜찮은 횟집 같아요 회 때 재 방문 예정 입니다    맛있습니다 점심식사 후기 보고 걱정 생각 친절하시고 메뉴 추천 잘 맛 괜찮고 회 바로 그런지 쫄깃 활어회 맛 스끼다시 그 정도 괜찮더라구요 다시 방문 의향 있습니다     ,중랑구
2100,자주족발,서울 중랑구 겸재로 212 1층,4.1,    지금 홍어 중 가장 맛있어요 이제 다른 홍어 못 홍어 맛있고 무도 맛있고 양념 맛 정말 최고  부들부들 족발 분 맛있는지도 돈 아까웠음 ,중랑구
2101,흥부골숯불돼지왕갈비 묵동점,서울 중랑구 동일로 853,3.7,  인 테이블   명 못 다른   인 테이블 전부   명임  그냥 족발 즐 기기 굿 단 서비스 조금 아쉬움 족발 집 막걸리 없는 오 너 고집 외부 구입 또는 대신 구입 후 판매 대한 부분 불가한 가게    사장 님 젊으신 데 융통성 없는 부분 더 이상 없는 한계 아닌지    시 부터라고해서   시   분 에왔는데 여기   시   분 부터라고    맛 있는 집 이 이 시간 처음 직원 들 청소 일행 혼자 있음    ,중랑구
2103,스타벅스 상봉점,서울 중랑구 상봉로 131 상봉듀오트리스주상복합,4,    순 대국     ,중랑구
2104,여봉닭발,서울 중랑구 망우로30길 40,4.7,몇번 스타벅스 중 여기 제일 맛없음  조용하고 인테리어 좋아요  닭발 매니아 로써 이집 최고 입니다 진쨔 요즘 스트레스 이만 저 아니었는데 스트레스 확    다음 국물 숯불 콩나물 대박 주먹밥 계란찜 최고 입니다 ,중랑구
2105,제이쿠치나,서울 중랑구 망우로 353 엔터식스상봉점 1층,4.6,집 근처 여 봉 닭발 무뼈 숯불 닭발 포장 불향 가득 매콤 매콤 완전 내 취향 맛집 발견 좋아요  두 번 내 입맛 안     ,중랑구
2106,양평신내서울해장국,서울 중랑구 양원역로 31,3.1,외출 후 복귀 전 파스타 곳 까르보나라 소스 적당히 덕 고소하니 맛있고 양도 많이 가격 합리 적 입니다 특히 주인 분 엄청 친절하시네요 군인 음료 서비스 할인  맛있어요 그리고 알바생 잘생겼어요     ,중랑구
2107,소꼴농장,서울 중랑구 봉우재로 132 1층,4.4,가성 비 별로 해장국 그래도 괜 김치 아쉬움  음식 별로 사장 님 불친절하고 사람 없는데 좁은 자리 굳이 진짜 거고     ,중랑구
2108,예가참치,서울 중랑구 면목로 483,4.1,인성 리뷰 정제 답글 사장 님 글 보고 방문  차돌박이 맛있지만 갈비살 진짜진짜 맛있어요 된장찌개 진짜 맛있어요 처음 반해서 두 번째 방문 때 오픈 바로 그런지 처음 아니어서 조금 아쉽 그런데 저 위생 조금 동감 이 반찬 그릇 고춧가루    딱 가게 문 청결하다 느낌 전혀 없어요 그 점 너무 아쉽 그럼에도 불구 너무 맛집 눈     그리고 일 분 들 엄청 친절하세요  회식 장소 점심식사 참치회 알밥 ,중랑구
2109,동부왕족발보쌈 본점,서울 중랑구 봉우재로33길 38 1층,4.6,별로 뭐 없는 식당      맛있어요        ,중랑구
2110,동네술집 상봉점,서울 중랑구 망우로50길 36,4.5,맛집 자주 가요  이 거리 지나 뭘 먹기 처음 선택 듯 양은 배 불리 실컷 김치 속도 많이 보쌈 듬뿍 국수 정말 많이 평소 더 밑 사진 들 보 그냥 이 정도 짐 양인 듯 고기 퍽퍽 살이 없었고 다 부드럽게 국수 매웠는데 맛 평범했다 오늘 평일 오픈 시간 홀 절반 주문 보쌈 반 반 중 국수 소  안주 ,중랑구
2111,옛가칼국수,서울 중랑구 중랑천로10길 39 2층,4.5,                             여태 메뉴 짜파게티 초밥 나가사키 짬뽕 소고기 끼 숙주 볶음 등 다섯 번 정도 정말 여태 다 맛있었다 가성 초밥 으뜸 그 가격 초밥 상당히 괜찮은데 평일 있어 아쉽다 나가사키 짬뽕 수제비 이 거 알바 빡빡 이 거 디 뭐 그냥 나가사키 짬뽕 수제비 면 추가 대서 가성 조금 양 조금 비싸다  중랑구 토박이 보장 맛집 때 진짜 자주 단골 집 가족 들 나 여기 좀 서운함     칼국수 양도 진짜 많이 주 사고 파전 진짜 겉바 속 촉 김치 맛있어요  해물파전 칼국수 김치 직접 같습니다 맛집 기본 김치   점 개인 적 여기 사장 님 명동 칼국수 본점 김치 강 추합니다 칼국수 담백하고 조미료 장난 안 놀랬어요 근데 뭔가 살짝 부족   점 해물파전 훌륭한 맛 입니다 손님 많은 집 공통점 디테일 기름 덜 너무 아쉬웠습니다   점 총 점   점 훌륭한 식당 입니다 ,중랑구
2112,이종구낙지세상 신내점,서울 중랑구 봉화산로52길 59,4.5,파전 칼국수 맛있어요 보쌈 야채 맛있구요 여름 계절 메뉴 콩국수 맛있어서 여름 꼭 밥 무료 가격 퀄리티 좋고 또 청결하고 깔끔해요   년 된 맛집 인정      그냥 곳 없어 곳 ,중랑구
2113,꿀삼겹 본점,서울 중랑구 봉우재로 139 1층,3.1,    맛 있었음  서비스    웨이 팅 음료 서비스 주시 계산 때 츄파츕스사탕 무엇 고기 너무 맛있고     직원 분들 친절하시고 같이 해물탕 너무 시원하고 볶음밥 맛있게   인 가격      원 에 이렇게 닝    적극 추천 맛집 입니당   웨이 팅 감안 너무 배고플 때 가시 믄 안    ,중랑구
2114,부자돼소,서울 중랑구 봉우재로 126,3.8,    맛 타 고 기 부페 크게 다르지 무난 그 가격 그 구성 무한리필 집 이전 계시던 사장 님 그렇지 곳 서비스 마인드 형편 없고 많이 대놓고 고기 양 줄 손님 가스 이 팅 하 곳 내 돈 눈치 밥 함께 강추  너무 맛있어요 옹 ,중랑구
2115,등갈비제작소 상봉본점,서울 중랑구 봉우재로43길 13,1.7,    소주 및 맥주     원  아주머니 사장 님 이 신지 세명 등 갈비   인분 닭 껍질 더 이따 주문   분 정도 퉁퉁 거리 시 더니 당 맥주잔 아까운지 다 건 먼가 미묘한 포인트 기분 나쁘네요 내 돈 기분 찜찜한 가게 이제 안 렵 다 맛 예전 같지 셋 이서 등 갈비   닭 껍질   누룽지 국수 술 꽤 계속 기분 이 찜찜항 ,중랑구
2116,김시우초밥,서울 중랑구 봉화산로 52 1층,3.8,장사 시스템 뭔  서비스 최고 맛 최고 또     ,중랑구
2117,용마갈비,서울 중랑구 용마산로 498,3.5,본 메뉴 먹기 바빠서 사진 깜빡 맛집 황무지 같은 중화역 오아시스 같은 식당 입니다 점심 크게 기대 없이 너무나 만족 맛있게 초밥 어묵 우동 든든하고 맛 좋고 신선하고 면발쫄깃 따끈한 국물 최고 가격 가볍지는 이 정도 괜찮다고 생각  고 기 맛 그냥 저 야채 많이 김치 맛있음  간이 안 쎄서 전 좋았는데 젊은 사람 입맛 아닌거 같아요 어르신 들 데리 고오 좋아하실것 같아요 ,중랑구
2118,백미의정부부대찌개,서울 중랑구 용마산로115길 59 2층,4.3,        가성 비극 강 의정부 ,중랑구
2119,곽만근갈비탕 상봉점,서울 중랑구 봉우재로 117 1층,2.6,맛있게 밑반찬 맛있어요      갈비찜 이렇게도 맛 없게 수 있다는 걸 알 집 ,중랑구
2120,장위동유성집 중랑점,서울 중랑구 동일로 823-1,3.4,곱빼기 갈비탕        시간 가지 집 동전 지폐 이정 맛 합 디다         ,중랑구
2121,어수라생선구이,서울 중랑구 면목로91길 19,4.2,무생채 특이했어요  월요일 휴무 못    대박 맛있어요 근데 저녁 술 한잔 오시 아저씨 들 많아서 엄청 시끄러워요 맛남 ,중랑구
2122,늘솜,서울 중랑구 봉화산로54길 36 C동 1층,4.7,한번 주 이럴거면 생선 구 이집 이유 마이      요리 다 맛있음 가격 음식 퀄리티 비 양호 함 ,중랑구
2123,맥도날드 신내점,서울 중랑구 봉화산로 194 신아타운 1층,3.9,맛 좋고 친절해요         ,중랑구
2124,이층커피,서울 중랑구 동일로 805-1 2층,3.9,맥 딜리 해주시 안될까 요  젊은 사장 님 요리 장갑 제 카드 그대로 결제 하하 매장 안 추워서 잠바 있었습니다  일욜 딸 데이트 집 가까운 곳 브런치 커피   좋으네요 ,중랑구
2125,묵동부대찌개전문,서울 중랑구 중랑역로 247 1층,4,분위기 깔끔하고 직원 분 엄청 친절하십니다 커피 디저트 맛있어요  미나리 소세지 떡국 떡 두부 당면 고 기간 거 특별한 맛 아니지만 맛있게 부대찌개 햄 소세지 한가지 건 좀 아쉬웠어요 우리 집 스팸 많은데 가지     무난 부대찌개 맛 이 다음 또 한 것 같아요     ,중랑구
2126,스토어드커피,서울 중랑구 동일로157길 22 1층,4.6,묵동 아마도 중랑 구내 부대찌개 이 만큼 하 곳 없어요 특이하게 미나리 가끔 처음 별로 한결같은 맛 맛있어요  라떼 무슨 말 보 진짜 라떼 이렇게 고소한 곳 오랜 만이  아 휴 사장 님 너무 친절하시고 커피 맛 일품 아이 장미 축제 근처 매장 방문 정말 커피 빵 정말 맛있었어요 ,중랑구
2127,여자만아구해물찜,서울 중랑구 동일로 685,3.3,사장 님 항상 친절하세요 카페라테 자주 우유 스팀 라테아트 맛있어요      맛집 아님 ,중랑구
2128,리틀하노이 동부시장점,서울 중랑구 동일로109길 46 1층,4.7,네 안 처음 맛있었어요  고기 질 기고 짜조 김말이   줄 크기      원 비싸네요  맛있는데 친절하지는 키 오스 사용 어르신 들 응대 석 연 치 계속 시끄러웠어요    ,중랑구
2129,문가네정육식당 상봉역점,서울 중랑구 면목로 490,3.3,매운 닭 쌀국수 몸 보신 느낌 개운함  이 동네 이 가격 이정 맛있고 짐 소고기 없는 듯 고기 판이 두 타지 좋고요 특히 된장찌개 국물 맛 예술 입니다 단골 것 같아요     ,중랑구
